run,variant,frequency,solution,generation,fitness
2,A,0.05,9,8,0.09689763988691355
2,A,0.05,9,9,0.11914959335304176
2,B,100,0,0,0.6329936529207767
2,B,100,0,1,0.699356357379094
2,B,100,0,2,1.1433621914507068
2,B,100,0,3,0.5369141065704742
2,B,100,0,4,0.9556451442342739
2,B,100,0,5,1.221101325710301
2,B,100,0,6,1.0073763375240303
2,B,100,0,7,1.1688119302467277
2,B,100,0,8,0.6234466909389844
2,B,100,0,9,0.5487948455318937
2,B,100,1,0,0.17119478871223662
2,B,100,1,1,-0.24063832726164863
2,B,100,1,2,0.5904583185851627
2,B,100,1,3,0.49158304389771545
2,B,100,1,4,0.6318749883772876
2,B,100,1,5,0.25097919347010217
2,B,100,1,6,0.12247014581974025
2,B,100,1,7,0.846438289887496
2,B,100,1,8,0.785233693075736
2,B,100,1,9,0.7815436697816935
2,B,100,2,0,-0.2411414937652731
2,B,100,2,1,-0.3809210760587935
2,B,100,2,2,-0.2966679792274671
2,B,100,2,3,-0.17017502964843617
2,B,100,2,4,-0.0009309809498455595
2,B,100,2,5,-0.43699705005089506
2,B,100,2,6,0.6662233950593383
2,B,100,2,7,0.5214206279370215
2,B,100,2,8,-0.5606429667401287
2,B,100,2,9,0.05483358704088386
2,B,100,3,0,1.5104983760363229
2,B,100,3,1,1.7727023250367433
2,B,100,3,2,2.246624024010687
2,B,100,3,3,1.9841726236750017
2,B,100,3,4,1.8692323524552745
2,B,100,3,5,2.2519784192387573
2,B,100,3,6,1.7584257336963645
2,B,100,3,7,1.3474685474021466
2,B,100,3,8,2.096307682756697
2,B,100,3,9,2.226694096130905
2,B,100,4,0,0.3828819513421724
2,B,100,4,1,0.3695810776438135
2,B,100,4,2,0.3567998176026237
2,B,100,4,3,0.5624648467651203
2,B,100,4,4,0.37734089087246203
2,B,100,4,5,0.054330284962761426
2,B,100,4,6,0.4925419350342865
2,B,100,4,7,0.7442414040834114
2,B,100,4,8,0.5889009046664277
2,B,100,4,9,0.16256827688047612
2,B,100,5,0,-0.12903983338024003
2,B,100,5,1,-0.4750203993342429
2,B,100,5,2,3.691967474128439e-05
2,B,100,5,3,-0.10530117168795781
2,B,100,5,4,0.09373404275478772
2,B,100,5,5,-0.010862115038333566
2,B,100,5,6,-0.1652139069612972
2,B,100,5,7,-0.37953752729870394
2,B,100,5,8,0.07483471914165196
2,B,100,5,9,-0.44230501434177516
2,B,100,6,0,-0.06330014477962527
2,B,100,6,1,-0.1312394855942017
2,B,100,6,2,0.04473226874477139
2,B,100,6,3,-0.24982970565261053
2,B,100,6,4,-0.12783391174849063
2,B,100,6,5,-0.21574726772829378
2,B,100,6,6,0.05173364065466831
2,B,100,6,7,-0.13823405040283487
2,B,100,6,8,-0.4149040055212858
2,B,100,6,9,0.00995958972505592
2,B,100,7,0,0.48003909269412137
2,B,100,7,1,0.2550580734879736
2,B,100,7,2,0.4415956668579264
2,B,100,7,3,0.5546287624200664
2,B,100,7,4,0.8112710244432032
2,B,100,7,5,0.5259935595789798
2,B,100,7,6,0.7212867591919351
2,B,100,7,7,0.7113089789391849
2,B,100,7,8,0.5908307440090691
2,B,100,7,9,0.6874509176055885
2,B,100,8,0,0.07267129865504234
2,B,100,8,1,0.4763040144812241
2,B,100,8,2,0.2805777790723532
2,B,100,8,3,-0.058649542381777144
2,B,100,8,4,0.6039188350807164
2,B,100,8,5,0.8277764249109012
2,B,100,8,6,0.8451422486706567
2,B,100,8,7,0.5872837675340264
2,B,100,8,8,0.8340863658774096
2,B,100,8,9,-0.04177934440977104
2,B,100,9,0,2.4224448046427245
2,B,100,9,1,2.5547194196934706
2,B,100,9,2,1.4277192402398255
2,B,100,9,3,1.7280081650396013
2,B,100,9,4,1.8730347820841184
2,B,100,9,5,1.662578789123356
2,B,100,9,6,0.35751280416849524
2,B,100,9,7,1.842805248624171
2,B,100,9,8,2.7998929788327507
2,B,100,9,9,1.2352042351062624
3,A,0.05,0,0,-2.40582112981603
3,A,0.05,0,1,-2.1796515975283794
3,A,0.05,0,2,-2.1790649438547067
3,A,0.05,0,3,-2.4865898196160563
3,A,0.05,0,4,-2.1722490105485543
3,A,0.05,0,5,-2.156042687056378
3,A,0.05,0,6,-2.792844187958078
3,A,0.05,0,7,-2.129086427062752
3,A,0.05,0,8,-1.9621007150259777
3,A,0.05,0,9,-2.206069879775297
3,A,0.05,1,0,-0.23816606689346656
3,A,0.05,1,1,0.15967183589706901
3,A,0.05,1,2,0.12029215947240461
3,A,0.05,1,3,0.4631635360644025
3,A,0.05,1,4,0.06402471953239125
3,A,0.05,1,5,-0.21812671934841843
3,A,0.05,1,6,0.022613501498272053
3,A,0.05,1,7,0.13495067584631806
3,A,0.05,1,8,0.06326917922818862
3,A,0.05,1,9,-0.04301604483973418
3,A,0.05,2,0,0.8732647910138515
3,A,0.05,2,1,1.1017966301850293
3,A,0.05,2,2,0.9072029979848889
3,A,0.05,2,3,1.0708352678821906
3,A,0.05,2,4,0.7765580145854478
3,A,0.05,2,5,1.2514286572158382
3,A,0.05,2,6,0.9364017585012135
